birdY,velocityY,pipeDistance,pipeHole,action
240.03012084960938,43.33205032348633,108.7383041381836,270.7003173828125,0
236.27951049804688,-56.66796875,83.73845672607422,270.7003173828125,0
203.8036651611328,-6.6666412353515625,191.65611267089844,200.0,0
175.0536651611328,-106.66659545898438,166.6558074951172,200.0,1
219.2203826904297,43.33345413208008,141.65550231933594,200.0,0
215.47047424316406,-56.66656494140625,116.65541076660156,200.0,0
161.72056579589844,-156.66656494140625,91.65556335449219,200.0,1
180.8873291015625,-6.6665496826171875,66.65571594238281,200.0,0
152.13742065429688,-106.66650390625,358.73724365234375,247.81195068359375,1
196.30419921875,43.33354568481445,333.73785400390625,247.81195068359375,0
192.55430603027344,-56.666473388671875,308.73846435546875,247.81195068359375,0
138.8043975830078,-156.66647338867188,283.73907470703125,247.81195068359375,1
157.97116088867188,-6.6664581298828125,258.73968505859375,247.81195068359375,1
252.1377716064453,143.33303833007812,233.73947143554688,247.81195068359375,0
298.3876037597656,43.333072662353516,208.73916625976562,247.81195068359375,0
294.63739013671875,-56.66694641113281,183.73886108398438,247.81195068359375,0
240.88723754882812,-156.6669464111328,158.73855590820312,247.81195068359375,1
260.05377197265625,-6.66693115234375,133.73825073242188,247.81195068359375,0
231.30361938476562,-106.66688537597656,108.7383041381836,247.81195068359375,1
275.4701843261719,43.33314895629883,83.73845672607422,247.81195068359375,0
271.7201843261719,-56.6668701171875,58.73855972290039,247.81195068359375,0
217.97015380859375,-156.6668701171875,324.9880676269531,154.16465759277344,1
237.13671875,-6.6668548583984375,299.9886779785156,154.16465759277344,0
208.38662719726562,-106.66680908203125,274.9892883300781,154.16465759277344,0
129.63648986816406,-206.66702270507812,249.9896697998047,154.16465759277344,1
123.8029556274414,-56.66704559326172,224.98936462402344,154.16465759277344,1
192.9693603515625,93.33281707763672,199.9890594482422,154.16465759277344,0
214.2191619873047,-6.6671600341796875,174.98875427246094,154.16465759277344,0
185.4689483642578,-106.6671142578125,149.9884490966797,154.16465759277344,1
229.63540649414062,43.33293533325195,124.98820495605469,154.16465759277344,0
225.88519287109375,-56.667083740234375,99.98835754394531,154.16465759277344,0
172.13499450683594,-156.66708374023438,74.98851013183594,154.16465759277344,1
191.3014678955078,-6.6670684814453125,341.6543273925781,254.9087677001953,1
215.8579864501953,-6.6670379638671875,191.65611267089844,200.0,0
187.1077880859375,-106.6669921875,166.6558074951172,200.0,1
231.27430725097656,43.33305740356445,141.65550231933594,200.0,0
227.52420043945312,-56.666961669921875,116.65541076660156,200.0,0
173.7740936279297,-156.66696166992188,91.65556335449219,200.0,1
192.94065856933594,-6.6669464111328125,66.65571594238281,200.0,0
164.19056701660156,-106.66690063476562,358.73724365234375,251.29937744140625,1
208.3571319580078,43.33314895629883,333.73785400390625,251.29937744140625,0
204.60702514648438,-56.6668701171875,308.73846435546875,251.29937744140625,0
150.85691833496094,-156.6668701171875,283.73907470703125,251.29937744140625,1
170.0234832763672,-6.6668548583984375,258.73968505859375,251.29937744140625,0
141.2733917236328,-106.66680908203125,233.73947143554688,251.29937744140625,1
185.44000244140625,43.3332405090332,208.73916625976562,251.29937744140625,0
181.6899871826172,-56.666778564453125,183.73886108398438,251.29937744140625,1
250.85653686523438,93.33307647705078,158.73855590820312,251.29937744140625,0
272.1063537597656,-6.666900634765625,133.73825073242188,251.29937744140625,0
243.35618591308594,-106.66685485839844,108.7383041381836,251.29937744140625,1
287.5227966308594,43.33317947387695,83.73845672607422,251.29937744140625,0
283.7727966308594,-56.666839599609375,58.73855972290039,251.29937744140625,0
230.02276611328125,-156.66683959960938,324.9880676269531,149.5972900390625,1
249.1893310546875,-6.6668243408203125,299.9886779785156,149.5972900390625,0
220.43923950195312,-106.66677856445312,274.9892883300781,149.5972900390625,0
141.6891326904297,-206.6669921875,249.9896697998047,149.5972900390625,0
245.88768005371094,143.33303833007812,191.65611267089844,200.0,0
292.1374816894531,43.333072662353516,166.6558074951172,200.0,0
288.38726806640625,-56.66694641113281,141.65550231933594,200.0,0
234.63714599609375,-156.6669464111328,116.65541076660156,200.0,1
253.8037109375,-6.66693115234375,91.65556335449219,200.0,0
225.05361938476562,-106.66688537597656,66.65571594238281,200.0,0
146.303466796875,-206.66709899902344,358.73724365234375,130.6464080810547,1
140.4699249267578,-56.66712188720703,333.73785400390625,130.6464080810547,0
86.7197265625,-156.6671142578125,308.73846435546875,130.6464080810547,1
105.88619232177734,-6.6670989990234375,283.73907470703125,130.6464080810547,0
77.135986328125,-106.66705322265625,258.73968505859375,130.6464080810547,1
121.30247497558594,43.3329963684082,233.73947143554688,130.6464080810547,0
117.55231475830078,-56.667022705078125,208.73916625976562,130.6464080810547,0
63.802162170410156,-156.66702270507812,183.73886108398438,130.6464080810547,1
82.96867370605469,-6.6670074462890625,158.73855590820312,130.6464080810547,0
54.218505859375,-106.66696166992188,133.73825073242188,130.6464080810547,1
98.38504791259766,43.33308792114258,108.7383041381836,130.6464080810547,0
94.63494110107422,-56.66693115234375,83.73845672607422,130.6464080810547,1
163.80142211914062,93.33292388916016,58.73855972290039,130.6464080810547,0
185.0512237548828,-6.66705322265625,324.9880676269531,171.91525268554688,0
156.301025390625,-106.66700744628906,299.9886779785156,171.91525268554688,1
